"CustomerID";"ContactID";"ContactTypeID";"rowguid";"ModifiedDate"
266;146;14;0xEAF7F96C68D7074BA45625AF48F43BD2;01/08/2003 00:00:00
267;872;11;0x0BD10735145D9947B36E9B03BC679E01;01/09/2003 00:00:00
268;149;15;0x1F63702A8659104ABFE67381B2D5FE0B;01/09/2003 00:00:00
269;147;14;0xCE23BA41CD88964BAB3CCE89652FBEC9;01/07/2001 00:00:00
270;871;11;0x99F5CED60A1A0A49A5969A9F0599803F;01/08/2001 00:00:00
271;148;15;0x7BCA33138ACEF54DBE068593C51E7A75;01/11/2001 00:00:00
272;161;14;0x9F601246242328439E66B6CCBAFBA03A;01/09/2001 00:00:00
273;870;11;0x74BB15677ECD934E8E22095A360C7398;01/09/2001 00:00:00
274;331;15;0x1E427058C6E9574BBCDC4EA72EE82A5D;01/07/2002 00:00:00
275;162;14;0x95CBF8C648845447B667039B7FE6D81A;01/07/2003 00:00:00
276;869;11;0x87E2E695F5F89340ACF121EB205BBC73;01/09/2003 00:00:00
277;330;15;0xA2114E59CB3CAE43B9916F5C368BA74D;01/09/2002 00:00:00
278;163;14;0xDD6729D72BDCA540AF5155B7E8A01DF2;01/08/2001 00:00:00
279;868;11;0xAE174995BCF4834C90CBF6E930A8AEFD;01/09/2001 00:00:00
280;329;15;0xE12EE0984137764F915105FF52F23118;01/08/2002 00:00:00
281;164;14;0x4740F330D6DBF840A13A5703ECA02504;01/09/2003 00:00:00
282;867;11;0x24474CFAE1BBAD42BA28CAFFCAFE6FB7;01/09/2003 00:00:00
283;328;15;0xF4D5552930545E4A854DD3A8263F16AC;01/08/2003 00:00:00
284;234;14;0xA0445FFFEAF2CA46BB13CFDF17D60ED8;01/09/2003 00:00:00
285;59;11;0x13057C866D68C84E85331A4A0598514F;01/09/2003 00:00:00
286;327;15;0xE79151DC12632C4CBB356EEB5CDCD0FF;01/07/2002 00:00:00
287;235;14;0x8836F45B089E834DA22F03A60C832217;01/08/2001 00:00:00
288;58;11;0x92175A0E7F6B6446BE51B319C52F7768;01/12/2002 00:00:00
289;104;15;0x54A11EB5ED2AF84F87FCD169936E15CF;01/08/2001 00:00:00
290;236;14;0xA51EAD6936B7C042A39229ED9C1FE1D7;01/07/2002 00:00:00
291;54;11;0x2E02095DDFFC0E4E8A33B995E0FF6C2D;01/09/2002 00:00:00
292;103;15;0xC4AB6EA596860E4C960A4F4892396C1F;01/07/2001 00:00:00
293;237;14;0xB9ACBB425F1E99459C6A008156AA6505;01/09/2001 00:00:00
294;53;11;0xC91181DC352BC84296B51D99A7B07794;01/09/2001 00:00:00
295;600;15;0xF89791F19AF61644A73B7B374CA2265B;01/09/2003 00:00:00
296;238;14;0x994CC83223576A458CBA692EB47A3CDB;01/08/2002 00:00:00
297;52;11;0x045F6E691A07754894F5A6F2CAA78240;01/09/2003 00:00:00
298;599;15;0x91C397C8AEA01B4B9CCA7912D54F459A;01/09/2003 00:00:00
299;239;14;0xC1510B18E2973347A1F3A02C2951152A;01/07/2002 00:00:00
300;48;11;0xC738FBDA03C064498CA3EFF031C440E0;01/09/2002 00:00:00
301;598;15;0x917F84B66160F744AD293505B164BE3C;01/08/2002 00:00:00
302;240;14;0xC37CB2CEC0612C4783260819CFC3D99D;01/07/2003 00:00:00
303;47;11;0xF2DA731D81C39B41A7AC24A3C423E6EC;01/09/2003 00:00:00
304;597;15;0x6C716DF374E489418741FB0981658C2C;01/09/2003 00:00:00
305;241;14;0x1375BE33809E35409632B2615A60E463;01/07/2003 00:00:00
306;46;11;0x6C0836C8FBE0C744A0D13C6D98328767;01/09/2002 00:00:00
307;596;15;0x6F3E7E8EE84E184E8DC0ECA9E1301171;01/08/2003 00:00:00
308;242;14;0x47511C0AB02BD3469405A69A6497B829;01/09/2003 00:00:00
309;41;11;0x1DA87A877E4EF94D838992C8328859AE;01/08/2001 00:00:00
310;595;15;0xEB02CCA3F7DAFC4792AC42E3E07F9EEA;01/08/2002 00:00:00
311;243;14;0x00AFB223A6E8D34BB45164CFB3C6C5DF;01/09/2002 00:00:00
312;40;11;0x585764150601CE4FB4095351B6D456DA;01/08/2001 00:00:00
313;594;15;0x0E83B8E79CB99D4BB4CADBD661BB35ED;01/11/2001 00:00:00
314;244;14;0x9551368F2E23A348BA3B379B3D95736A;01/06/2002 00:00:00
315;75;11;0x3089F2C619BC0C4F9B3D7F02AA95BF9E;01/07/2001 00:00:00
316;593;15;0xB55F489B56A91249A8FBC28013FE81B8;01/08/2003 00:00:00
317;245;14;0x80394000139F8144BA8E556714305CE3;01/08/2001 00:00:00
318;74;11;0x05AED2C237347D41BCE74AF0436AE01F;01/08/2001 00:00:00
319;592;15;0x6D60953F1A09A54D94D430D60BAE9A22;01/09/2003 00:00:00
320;124;14;0xCB05A0AB4DDC1A4DBA861C4B570806E7;01/07/2003 00:00:00
321;73;11;0xE6F8F253251A2B4FBBA3B5D785906504;01/08/2003 00:00:00
322;591;15;0xC5BCC647DB22D7438D4CFDC5FF45C2C3;01/09/2002 00:00:00
323;125;14;0xC29223357EEE184EB512275A30E7BE8E;01/08/2002 00:00:00
324;956;11;0x1029DA0FBAEA7648B149803073D3F4FF;01/08/2002 00:00:00
325;590;15;0xBECB9CF13F1328468D2F14591AD14476;01/07/2002 00:00:00
326;337;14;0xA8809A08360A894383F6FD92719842EA;01/08/2001 00:00:00
327;900;11;0x94BC8FAEAC1D6E4E859FEF8CE3569A7B;01/09/2002 00:00:00
328;899;11;0x07FA35B9B0EEAB4588551B5C0B5F96D9;01/08/2001 00:00:00
329;90;15;0x051BC269CE1E2141988406C8866741A2;01/08/2001 00:00:00
330;338;14;0xF0C3C73A4DD86841A1871A6C1ADFEB6E;01/12/2001 00:00:00
331;898;11;0x3676AFE9A85D9341ADB1E9D2A027C779;01/07/2003 00:00:00
332;89;15;0x955A09246BCEBF45AAC256D4481F0FA9;01/07/2003 00:00:00
333;339;14;0x7A9B1D4CF6422B45B63572B385C7A673;01/07/2003 00:00:00
334;897;11;0x8B706E6C0ED6B14B8A190D19A27E7D46;01/08/2002 00:00:00
335;88;15;0x512C60F01D55B346A763F621E69A4AD1;01/08/2001 00:00:00
336;340;14;0x517A5E2FB5B0974B97F3EB503BC26773;01/08/2001 00:00:00
337;896;11;0x14E2F2260B36B04FAA8AAB7E939B1141;01/07/2002 00:00:00
338;144;15;0x44B6DDF9378D7144B4FF0D44EC737CE3;01/09/2003 00:00:00
339;341;14;0x44638465D322E243862D1CFF14081AC9;01/08/2003 00:00:00
340;895;11;0x24F3E7BE98F5AE4DB329C8CA899A753B;01/09/2002 00:00:00
341;143;15;0xC04256E5CF730B47BD231E2252488D26;01/09/2002 00:00:00
342;342;14;0x74B163877B07664CA75AF611CBD05C6B;01/08/2001 00:00:00
343;894;11;0x03DE6C7BEA2BA84189DCDB0A347CAECF;01/08/2002 00:00:00
344;142;15;0x5A2B74ECC306754DB3631BB4D49C0915;01/07/2001 00:00:00
345;343;14;0xF85A5F9C77DFFE45A3E351E61F20699A;01/08/2002 00:00:00
346;893;11;0x291EB4AB6C0D21479438AB65568BDFF8;01/08/2001 00:00:00
347;141;15;0x3B7091092B2D5645A1A1B8C819215E5C;01/08/2001 00:00:00
348;29;14;0xD19A691DB7F38D4E9003CFF76AA37805;01/08/2001 00:00:00
349;892;11;0xD280CD4C878ACF40AC5964091DB074BF;01/09/2002 00:00:00
350;160;15;0xA633061BDAA77D4287A16D3DE172CC35;01/11/2002 00:00:00
351;32;14;0x6A85948ED254E74782AC71A72B959C2C;01/09/2003 00:00:00
352;473;11;0x9BC6F335DFF7C142874759924F250CB3;01/08/2002 00:00:00
353;159;15;0x20CA5048C48A714E9D1DA7748240CE44;01/08/2001 00:00:00
354;33;14;0x49BDED2C2CDCC24183EB55F2B6F52095;01/08/2001 00:00:00
355;472;11;0xB145CC424D6E644AB82D03F2185D630C;01/07/2002 00:00:00
356;158;15;0x82BF03D5E50E3543B79F0A55D7555B9B;01/07/2002 00:00:00
357;34;14;0xB3F9D702733A594ABB303F11CA26A76F;01/08/2003 00:00:00
358;471;11;0x671759325026C849B4BDA05F53829869;01/08/2003 00:00:00
359;157;15;0x07212DFFB81BC144A4BDB8D02386AD37;01/08/2002 00:00:00
360;35;14;0x6CCD5E51E5614942A873C1F269A24701;01/08/2003 00:00:00
361;470;11;0x2E8C7A356CAB7A4499F26F742A1B26C4;01/08/2003 00:00:00
362;233;15;0x6E1F1CC874133949B694CE9153541268;01/08/2003 00:00:00
363;42;14;0x37D228326AAA8643B4DA164DF639D55B;01/08/2003 00:00:00
364;469;11;0x9A3496935ED3DA4181389BDBD9885F65;01/08/2001 00:00:00
365;232;15;0xE27CEB2E1413B54E99A2673DA36D7C16;01/09/2001 00:00:00
366;43;14;0x25A2EE2E3BDDCC4BB11B9AB2673D4BD7;01/09/2001 00:00:00
367;468;11;0x058B6F6C9DFBA14FBECABF3977678236;01/09/2001 00:00:00
368;231;15;0x2D7D910BC58E474CA19676ACEECE4711;01/09/2001 00:00:00
369;36;14;0x137F363CAD71324888A73AFA2CCCB6C3;01/09/2001 00:00:00
370;467;11;0xC23EC209077AD84BA89BAA1156C73175;01/08/2001 00:00:00
371;230;15;0xB1A4B40260F2264E9F084D683E209C68;01/08/2001 00:00:00
372;829;14;0xB1F11974846C584BAE0618807DAB335C;01/09/2003 00:00:00
373;466;11;0x45B9033D04D3194988ED5A60B76AB8A9;01/09/2003 00:00:00
374;229;15;0xA526C3BCDA40D3468A24B85544489F93;01/09/2003 00:00:00
375;830;14;0x6DF10E9E6F2479498C6D29F03EFB11A3;01/09/2003 00:00:00
376;465;11;0x65B54AEBC91C6746831DEA34B5A6A578;01/08/2002 00:00:00
377;228;15;0x7BA473BFCF427B45B58409B9E73B24E0;01/08/2002 00:00:00
378;831;14;0xA2C2D18355A51540B8D850F6A2016272;01/08/2003 00:00:00
379;464;11;0xFD7E3AE2283E6A4D99E41C37EDE4CCE3;01/09/2002 00:00:00
380;227;15;0xC64D50B717FE84458F86A20C25EC1595;01/07/2002 00:00:00
381;832;14;0x3165CD47CAE3CA4D8950E97B26EAF1A6;01/08/2002 00:00:00
382;463;11;0xC7BBE0BF35A17C46816972618FFABB29;01/09/2002 00:00:00
383;226;15;0xD45AF5F922B6D74FBE1126EACD5BEA34;01/10/2001 00:00:00
384;833;14;0xD91D10E6852C7A4DB2360206CFDB3AE5;01/08/2001 00:00:00
385;462;11;0x5FF30ACDC7F46C479819422EB7D943C1;01/08/2001 00:00:00
386;225;15;0xFB418B894C4F1449B8087EB8EC4F4D1C;01/09/2001 00:00:00
387;834;14;0x10518C63E4D36B4BAD5CB79FDA79D2F8;01/07/2002 00:00:00
388;461;11;0x2DE582C3020D2941898B4BDF0EA65576;01/12/2002 00:00:00
389;224;15;0x4679F8ADB7548C409D5163CB3FA8EB31;01/08/2001 00:00:00
390;835;14;0x66432809615DEB428B62DD526FF49302;01/11/2001 00:00:00
391;460;11;0x154B89ADCA7EB04CBCEB043AC34E4A23;01/08/2003 00:00:00
392;223;15;0x71F9FDC04810974EB2C6787D1C019C39;01/07/2003 00:00:00
393;836;14;0x5DCDCAFC183BDF48AE03AC862BAAF587;01/08/2003 00:00:00
394;459;11;0x29C51F7895417043A1708319BEFADB59;01/08/2003 00:00:00
395;135;15;0xBA1F595278519643B118C179D0506B56;01/09/2002 00:00:00
396;837;14;0x706EDDF0A859C64D80765413BF9F7889;01/08/2002 00:00:00
397;458;11;0x5436BFDBD8576446AAD97BB8986CC1B0;01/07/2001 00:00:00
398;134;15;0x35FA3A41438EFF43A81C34006096C5AF;01/07/2002 00:00:00
399;838;14;0x272068A7DCA9BB4191D61D76702DE103;01/08/2003 00:00:00
400;410;11;0x13454DC792453440A431FA80934BC110;01/09/2003 00:00:00
401;39;15;0x9EE60A77AD797747AA3EAEA4B2A31915;01/08/2001 00:00:00
402;85;14;0xD2B4E6B549DDAD4D8EB1980EFCE13BB9;01/08/2001 00:00:00
403;409;11;0xFE94967CB0FBE543B1C6EDC56A88DC45;01/08/2001 00:00:00
404;38;15;0xAEBC132B3749C24F88801CC7E1B95E7B;01/07/2002 00:00:00
405;86;14;0xAFAA3829AC0E18469DA1EF09380C0BA6;01/07/2002 00:00:00
406;408;11;0xA1178C3EE8C32B4DB0B21E454F74248B;01/12/2002 00:00:00
407;45;15;0x5BC300AA62FC744F9AB0ABC7A386B14A;01/09/2003 00:00:00
408;87;14;0xE00AB1FF0735E2488B65451545267625;01/09/2003 00:00:00
409;407;11;0xAF6301FE6C76FE418BD0411BAABEB365;01/09/2003 00:00:00
410;44;15;0xD654EF6E7D0DFA46AFB6E39C82142620;01/08/2003 00:00:00
411;200;14;0x21EE389828713C4BA534C4C058F87291;01/08/2003 00:00:00
412;406;11;0x3EC0E3A32FC6924296E7141933D9171E;01/08/2002 00:00:00
413;57;15;0x6E947EBAB783A0458E63A3EA35B7B5FD;01/08/2002 00:00:00
414;201;14;0xCF7AB41961EB35469714E6A55D5D74A2;01/07/2002 00:00:00
415;192;11;0x0230EB52B44CC348BEB18AF3F11BC8C4;01/07/2002 00:00:00
416;56;15;0x247CD07F8D9689478548CAAEEC6F104A;01/07/2002 00:00:00
417;202;14;0x51D2C28E1CF91C4790ACA6AA516E0F31;01/09/2001 00:00:00
418;191;11;0x6F73D8A481B8D44D9ED2A51AD4B281EC;01/09/2001 00:00:00
419;55;15;0xE734553C6E259A41913F1A427C5F1936;01/09/2001 00:00:00
420;203;14;0x65E308CE6F2BE347B722DEC3EE701799;01/09/2003 00:00:00
421;190;11;0xE00154B2CF155540A93149967D569D50;01/07/2003 00:00:00
422;437;15;0x11D890756BF9A44C8BD0965624131BFC;01/08/2001 00:00:00
423;204;14;0x05510B86BA5DDF40A86160829CBCF438;01/07/2001 00:00:00
424;110;11;0x801711305AA52749BBC8EFCFC3D9BF10;01/09/2002 00:00:00
425;436;15;0xB38566BFACD60E4A962DED55FCBCBBFE;01/07/2002 00:00:00
426;136;14;0x6480F7C4341C7E43B367119209D774FD;01/08/2002 00:00:00
427;109;11;0x17BB317BBFCAA8459EB2B6D4486A42C0;01/08/2003 00:00:00
428;435;15;0x4F9D7CDD3122C547B260DA053B92F34E;01/09/2003 00:00:00
429;137;14;0xE82C1BE705494E44AA624AAEEA55E3B5;01/07/2003 00:00:00
430;156;11;0x9C2E930BC1054B44A3ACC943422CF45B;01/08/2002 00:00:00
431;51;15;0xB04BB9E1F5BE614D978CC700CC381E37;01/07/2001 00:00:00
432;278;14;0xEBFAD7B61532E846BEF5D53774E4B57C;01/08/2001 00:00:00
433;155;11;0x097119A102C2284FB64E6ECF66B6D950;01/08/2001 00:00:00
434;50;15;0x8A511FF7B4E81D4ABC3F2A8579CB928E;01/10/2002 00:00:00
435;279;14;0x74C048BB3EC5114DB458CE7AB2222EE3;01/08/2002 00:00:00
436;154;11;0xD54B7122B990034DBD6093CAAF3C2E72;01/08/2002 00:00:00
437;140;11;0xF914E6E778B01844B92986360EFA299E;01/07/2002 00:00:00
438;49;15;0xEBE18B722CF51141832AA6613A593687;01/12/2001 00:00:00
439;280;14;0xD07F64356343CF46AE1CB2D3BED5FD5D;01/09/2001 00:00:00
440;139;11;0xD2F7B058B2A36E4BBF3E160451F98EC7;01/07/2002 00:00:00
441;37;15;0x08981E629F35964BADB906C07C17286C;01/08/2003 00:00:00
442;281;14;0xDB1B4FE07BF9D34D9576D342EC10626F;01/07/2001 00:00:00
443;138;11;0x1D257760630E5B42B39FB46BF567E62E;01/09/2003 00:00:00
444;69;15;0x38936D6968E9E9418265AED6837EC565;01/08/2002 00:00:00
445;282;14;0x8DFCF8D04E78F249B72C752CAE8F4FA0;01/09/2003 00:00:00
446;866;11;0x31F18F304E1EE14394A12A57FA227AA1;01/08/2003 00:00:00
447;68;15;0xD70442554AD0BC429ECBE77DA878FEA9;01/08/2003 00:00:00
448;283;14;0xB886CB28A7EF754C854941B9178009F8;01/09/2003 00:00:00
449;865;11;0x3AC9011CE80DEB4EBB09169887939886;01/08/2002 00:00:00
450;67;15;0x4B1707607D5B9749B63081225E999D89;01/08/2002 00:00:00
451;284;14;0x5864B3FEC8CC2F49AD0CF026A4ED45E6;01/07/2003 00:00:00
452;864;11;0xB87AE68BB8A08D459296AD623CB3F968;01/07/2003 00:00:00
453;318;15;0xCDDDE0FA471E7D42A4F7C5138D9F5EB2;01/09/2001 00:00:00
454;285;14;0xC8AE62A7ED352C4483401D087B3E5954;01/09/2003 00:00:00
455;863;11;0x6427F823A23FFF4E8F52F1FA0460CEA0;01/09/2003 00:00:00
456;317;15;0xF718CBC5A9BB994AABF8383C89713821;01/01/2002 00:00:00
457;286;14;0x8773C7B542A535488AD7784DFEDEC80A;01/09/2002 00:00:00
458;862;11;0x54E4F6E5226B4E428BF959745117DE25;01/07/2001 00:00:00
459;316;15;0xD10DA2B1A7E2D24BA62023D93197C7C8;01/10/2003 00:00:00
460;287;14;0xC1A1212F5BB5184F9D829E4EE598ABE8;01/09/2001 00:00:00
461;861;11;0xC765C450E447974FBB9B671B7E4A7DEF;01/09/2002 00:00:00
462;315;15;0xA5F35D95E676544D86C6A43C2F1F7F7C;01/02/2003 00:00:00
463;288;14;0x7B3444D040813441B08A9B19170D8A89;01/02/2003 00:00:00
464;860;11;0x49844D921E2C2E488E8E37185888DAA0;01/09/2003 00:00:00
465;314;15;0x2AD26BD1560CAA4FB98B5CD5B371145E;01/09/2003 00:00:00
466;289;14;0x5222F7FB4EF2A1409C38FF410FEDE6B6;01/09/2003 00:00:00
467;859;11;0x453D26BCC702AF40AE5381908F1F2C50;01/12/2003 00:00:00
468;313;15;0xAB2A51671A27024E96711292760CC671;01/08/2002 00:00:00
469;290;14;0xDA0FDD7C2C447D4BAA7836E2D9B8DBB1;01/08/2001 00:00:00
470;858;11;0x6D94243DDB1BE1488EC820DBB425FB25;01/09/2003 00:00:00
471;312;15;0xB58BE6D50B32794F9ED30E5753BA90B5;01/08/2001 00:00:00
472;291;14;0xD1DD66E9255B3249887BC115A1706B47;01/09/2002 00:00:00
473;457;11;0x69F1A65ACC850048B3DC8641695F5342;01/09/2001 00:00:00
474;311;15;0x5EDB421D50E82A439DADEF105DFAC2F9;01/09/2002 00:00:00
475;292;14;0xE9FB194D3B4F4547A6229DD76E9236F9;01/07/2002 00:00:00
476;456;11;0xC0BEEC4A2305754D893D1A668D03744E;01/08/2002 00:00:00
477;310;15;0xC0C850EE8B0E924DA16945ED8D362F8F;01/09/2003 00:00:00
478;817;14;0x7955BDDC8A43664C87A8E29E091D71FF;01/08/2001 00:00:00
479;455;11;0x0E87103E132F7A48A357C2EA8D7B6C04;01/08/2002 00:00:00
480;309;15;0x102A856B5B05B548A6B72406032A82B6;01/07/2001 00:00:00
481;818;14;0xC4DEC0CF2FD836459C903368EAEE92AB;01/09/2002 00:00:00
482;454;11;0x01162A4F5EA2DD48831392428DD244EA;01/07/2003 00:00:00
483;308;15;0x6E636BECEF4D244CA80F8FA0CAA128DD;01/09/2003 00:00:00
484;819;14;0x794F6E42338C8E4995E73710465C7241;01/08/2002 00:00:00
485;8;11;0x15130C5C46ADBD44AD69C62B81005F83;01/07/2001 00:00:00
486;307;15;0xFD3A20492633CE408C130C7C57CC815A;01/07/2001 00:00:00
487;820;14;0x4F621DDD9A0C114EAF0AEC951AC6A0A6;01/08/2002 00:00:00
488;7;11;0x07514CB391A7994E9AC637B2E5AA71FA;01/09/2002 00:00:00
489;306;15;0x6E194126F221E847B6673CCD996A1463;01/09/2002 00:00:00
490;821;14;0x40CF27548BEFEB45A1484EFBE6C76D38;01/09/2002 00:00:00
491;6;11;0x9C63CFEE21C2884BB3CF25E5A4C9E4A9;01/07/2001 00:00:00
492;305;15;0xCC157239EF95AF449A1C4E785540D1C4;01/08/2001 00:00:00
493;822;14;0x2C01FE3B9AEA874DB1BFDD2B2DD045C5;01/11/2002 00:00:00
494;18;11;0x919D42A6EA080644B72C5584C93C12F4;01/07/2002 00:00:00
495;304;15;0x1C48A5ADD8DB08439FEAC61DF2CF25D6;01/11/2001 00:00:00
496;823;14;0xC67D688BB7DCCA47BE47EDB122DFC80D;01/07/2002 00:00:00
497;17;11;0x460F40DB4BEB8A41952ED5B2571BD033;01/09/2002 00:00:00
498;303;15;0x3CCF78DEAB3DAB4FBA57A04A240886FD;01/09/2001 00:00:00
499;824;14;0xB5298E466842F84990FD23791681B1E6;01/09/2002 00:00:00
500;16;11;0x64B4898E9B6B204A8A5082F2C973B18C;01/09/2002 00:00:00
501;302;15;0xC7EA739689344A45A85A2051279A2AE7;01/06/2004 00:00:00
502;825;14;0xCD4DE836215C2B4BB535AFEE26EC1B79;01/09/2002 00:00:00
503;15;11;0x9F8BE544864D90498D468C4FFF28BD26;01/09/2001 00:00:00
504;99;15;0x6C7F12BC983E694FB1215DE6361FB6D0;01/07/2001 00:00:00
505;826;14;0xAD0C8B7ECC1F3045888706FCE878EA58;01/07/2003 00:00:00
506;14;11;0x9501B95219FF124E86F8347B85C082C3;01/07/2001 00:00:00
507;98;15;0x98035174B219CA4FAA4B285E0E8C2366;01/07/2001 00:00:00
508;827;14;0xE821CED4F9FB7645A55A5B1CA22F4743;01/07/2001 00:00:00
509;13;11;0x44AD4E8909D5954389A7300E5F0A5933;01/09/2003 00:00:00
510;97;15;0x3CA7F89133DE5748BC113AB2DCF47E03;01/07/2001 00:00:00
511;828;14;0xA791E6CDF1D69443999D8E00E7A02B26;01/07/2001 00:00:00
512;31;11;0xC377B0A3D066634A85CFA6C2B48BFDB9;01/08/2002 00:00:00
513;589;15;0xC87EBE9010BFBC48BEC4C4F627632875;01/08/2002 00:00:00
514;151;14;0xC9877067FEC3554B8C8F36C99AB5239F;01/07/2001 00:00:00
515;857;11;0xF8775361806424488642BA2F69BCE45F;01/07/2001 00:00:00
516;588;15;0xF2531E54919E4D499159401FB1410FB7;01/11/2002 00:00:00
517;152;14;0x5F05B996D61C3E4CA0A660A74F6D4846;01/11/2002 00:00:00
518;856;11;0xED31395C5C7CFF489C3E1AE99EFD2D28;01/12/2003 00:00:00
519;587;15;0x3B92B4D757CD8F4A872F47A2B79C0D9F;01/08/2003 00:00:00
520;153;14;0xF10AF64C60B9E741A4B82743F2C17CAD;01/08/2003 00:00:00
521;855;11;0xFFBDDA06F61FCA4F8895840A29E60E4B;01/08/2003 00:00:00
522;586;15;0xDBCF4C0B68EA9D4680DDDF61CCD5BAF7;01/08/2003 00:00:00
523;332;14;0x0D58E428DFEAA4409622C5D93AA8E0A8;01/07/2002 00:00:00
524;854;11;0x17C2A346D9BEE54F9BC1FBBEC65D8963;01/08/2002 00:00:00
525;585;15;0x8612630A1EE15741836A2864F2D435FC;01/12/2001 00:00:00
526;333;14;0xDA6CB35E72B94F4098B1C2E4922B8697;01/12/2001 00:00:00
527;853;11;0xAA537394AAFDF2419753B45259A9A8A5;01/08/2001 00:00:00
528;584;15;0x1EA05EFA78089C48AF12DDCA9722455C;01/11/2001 00:00:00
529;334;14;0x8FE1D077A212ED46869B5FD19F28E7FE;01/08/2002 00:00:00
530;852;11;0x3B273FA513FF464A93D26DE13C156DBE;01/07/2002 00:00:00
531;583;15;0x10DD87D7FBCBA64C8D5D22875DBA93E0;01/11/2001 00:00:00
532;335;14;0x8EB0A2B1EE94E848A872D7D02978A86B;01/11/2001 00:00:00
533;851;11;0xB233C4FA8DB6C648A0D51AAFC606A6F1;01/08/2001 00:00:00
534;582;15;0x7DB6D4850FCF1D4A9AECFF8BEA148D8D;01/11/2001 00:00:00
535;336;14;0xE508ED464197194EB42301EC34F2755A;01/08/2002 00:00:00
536;480;11;0x8EE6F33F0D80A548A4BD1719E41233EC;01/09/2003 00:00:00
537;581;15;0x2AD53FF4DC2EFF4CB093D6B8AA59395E;01/09/2003 00:00:00
538;122;14;0xC5C5D61408260E459FE632FF363F94F9;01/07/2002 00:00:00
539;479;11;0x6D68511BFF748942995FB704D33DE29C;01/09/2003 00:00:00
540;580;15;0xCF1202D9A1252C4DA2A829728D0DD92C;01/08/2002 00:00:00
541;123;14;0xD4977CA55F284D4FB16286D11F873581;01/11/2001 00:00:00
542;478;11;0xDDFFEC9BD619BE44A02A9E33D647B04D;01/12/2001 00:00:00
543;579;15;0xF405D2BBBB6B5A43919DD2FE6649D95A;01/06/2003 00:00:00
544;9;14;0x97A61096898D1041AC5DA669AED13815;01/12/2002 00:00:00
545;477;11;0xA425B3053596564B99D0A89778BCA5D9;01/09/2001 00:00:00
546;476;11;0x5327706EB68F8C4DA4C254EDF76CF96C;01/08/2002 00:00:00
547;578;15;0x1D430E2A75812242B96535619AA463EF;01/08/2002 00:00:00
548;10;14;0x67521CB78D233847A8605E63D1BF0110;01/08/2001 00:00:00
549;475;11;0xFFEBC4AF0A6B85478ABBCCF59DA2347E;01/07/2001 00:00:00
550;577;15;0x9474A5CD62BB6244A8206259812C38C4;01/09/2002 00:00:00
551;11;14;0x373AE7BB408E75488B41AFF4F936AF1C;01/09/2001 00:00:00
552;474;11;0xD81A7F5E7C156249ABDFE7C567854AFE;01/08/2003 00:00:00
553;576;15;0xCDE1F2C05EE47540BE63812676ABB464;01/09/2003 00:00:00
554;12;14;0xB009E0B7921F5746849D9F8102F0936A;01/08/2003 00:00:00
555;30;11;0xCF0AEB1E7DA77D4D817EB6108D1D79DB;01/09/2003 00:00:00
556;575;15;0x026EA19847F9D74294BEF1FDF1F724C5;01/08/2003 00:00:00
557;19;14;0x1C5036DAD94662448C1901741BB5F525;01/09/2003 00:00:00
558;27;11;0xE1D36352CD5EFE458B9165E60BD6F61F;01/08/2001 00:00:00
559;574;15;0x15FEEFA0FC0E5944B4FDB5A4226EADC6;01/08/2001 00:00:00
560;20;14;0x62DA8E383BD7B94A88B2F264FCEFDACF;01/07/2003 00:00:00
561;26;11;0x3AFF1A4D77C78A4A8C3257503601E608;01/12/2001 00:00:00
562;573;15;0x67EA843BDA65EB44BC5627EDA20101EA;01/09/2001 00:00:00
563;24;14;0xE7769361B1DA59408556C63EC2F9C138;01/08/2003 00:00:00
564;23;11;0xD0BBB96B24CFC34FABAD64799F5A9139;01/05/2003 00:00:00
565;84;15;0xDE5AA55BFC5C01408250DDB4E684A526;01/05/2003 00:00:00
566;25;14;0xA9CD6D7CCE088245AAEE33645A125534;01/08/2001 00:00:00
567;22;11;0xDA6776DDC1C11F41AB0183DBC4AE1A3A;01/09/2001 00:00:00
568;411;15;0x52FC7D9D4351E24EADEEC1462AF28F74;01/08/2001 00:00:00
569;28;14;0x11CD7EE0BFECC640AC8C3DCECEF58B2B;01/08/2001 00:00:00
570;21;11;0x52231016EB42AE45999EA0BF0CCF50C5;01/08/2002 00:00:00
571;412;15;0x73577ADE946FBD46B847F12D639C04A5;01/09/2002 00:00:00
572;293;14;0x7C560BFEC121CD46BC9D7B839792F4E1;01/07/2003 00:00:00
573;5;11;0x7ED675A9B8567B41BCD06B6E870983D1;01/09/2003 00:00:00
574;413;15;0xFD4337FC7C329A4F8B0B7EB178E17EFC;01/08/2002 00:00:00
575;294;14;0x078C007216BE2C4A8225A938660F71EB;01/09/2001 00:00:00
576;4;11;0xEDF5B24DAD672140AA77FA73368AAAA3;01/09/2001 00:00:00
577;414;15;0xAA01AE7FC44B3C43890B981A35343CE3;01/01/2002 00:00:00
578;295;14;0xFDB99A056548C64BBDA3E450BFF33F87;01/07/2001 00:00:00
579;3;11;0xFD4F8053F5F57942BCCDAEE7CEA84109;01/09/2001 00:00:00
580;415;15;0x771A1DF39EEE9B4EAECB431864D00A04;01/03/2002 00:00:00
581;296;14;0xB120A7595859704E820353E3CB26A0F9;01/09/2001 00:00:00
582;2;11;0xDFBF9AA2D6CD5F49A43313E11419D5EE;01/09/2003 00:00:00
