"CustomerID";"AddressID";"AddressTypeID";"rowguid";"ModifiedDate"
12982;16226;2;0x898A2C2D8400104880586C17F9F76504;02/03/2004 00:00:00
12983;19022;2;0xE3ECCF1BAA33F149B750E701081F2CB0;04/09/2003 00:00:00
12984;26038;2;0x19CC2FC6A1BC0D41A976ADF4C8D9453D;07/08/2003 00:00:00
12985;18598;2;0x0FA1AD0BB3959A4995C1E59691A3D12A;20/01/2004 00:00:00
12986;20432;2;0xBD3651DCC1A2B745B34DE6D514BD9EA2;07/09/2003 00:00:00
12987;23340;2;0x6476A3629ACB3E43AB7CDEE979801166;18/10/2002 00:00:00
12988;20693;2;0x482AB9E79D03D94A968223F114D199DB;02/10/2002 00:00:00
12989;13555;2;0x5CEA411355D4184BB5DF7C68179D639C;02/10/2002 00:00:00
12990;27601;2;0x361317BB985D764FBA80BE633CFD6960;19/10/2002 00:00:00
12991;27483;2;0xB5CC283E75D17044B9820398EBCFD100;19/10/2002 00:00:00
12992;15530;2;0xD69FEACDF775A649B1CC2A6CFF6E9EF9;24/09/2003 00:00:00
12993;22467;2;0xCABDE36FB9009A45A20FBA65D76DC2CB;07/10/2003 00:00:00
12994;20672;2;0x7E84D6528D488043A6C6F42186BF9142;29/10/2002 00:00:00
12995;18355;2;0x430D6F57D85B024999BB391B7D4F575C;18/10/2002 00:00:00
12996;21974;2;0x6C141EE78A390148951A6948C499A19B;23/10/2002 00:00:00
12997;13458;2;0xE9E4866F5103E846BB6DEEC30B767B75;06/01/2004 00:00:00
12998;12436;2;0xB4AA84A31EABA64FBC562C8DB73D17DC;02/10/2002 00:00:00
12999;25668;2;0xFE026F506E0A7140A33B3B7D2FCEF428;24/10/2002 00:00:00
13000;21947;2;0xDBFA0C9B8507BE4FBB9391A54D6740A0;11/10/2002 00:00:00
13001;26747;2;0x6EBF41C189682248A71FD38B723F17E4;25/10/2002 00:00:00
13002;22339;2;0xAC9E43EA4B0F804A84F5ED5BEE2D0CB0;29/08/2003 00:00:00
13003;24152;2;0x60BEEC4FDA7361419F1CE519A3857973;12/09/2003 00:00:00
13004;27226;2;0xB593CB17E43D6F45B6916D81C39EB147;24/12/2003 00:00:00
13005;22912;2;0x4BF50243201A454AB011314B7939AEC0;16/02/2004 00:00:00
13006;27991;2;0xCB3754E3A947794F939AD82573D2EF5F;25/10/2002 00:00:00
13007;17701;2;0x63E15E53D96C6C4390783553A64BA50D;07/10/2002 00:00:00
13008;15653;2;0x5BC4EFB8C8E45D4A8360644FA22F9FEC;18/02/2004 00:00:00
13009;13566;2;0x075BCC2433BFBC49B94350678A722261;20/03/2004 00:00:00
13010;11501;2;0x0B1C830EF482FC44893324A7A7FF2A24;29/10/2002 00:00:00
13011;23464;2;0x4879D01747A8C94DA9103DEDFCF6CE11;21/10/2002 00:00:00
13012;26470;2;0x5258953FFABECB4FAAD04C23ADEBA7F9;21/10/2002 00:00:00
13013;27038;2;0xD7E9DAC003EF5341864A71D1FC947CCD;30/03/2004 00:00:00
13014;26725;2;0x6CEE1D6ED074614B96C7CF31280A7BA9;07/11/2003 00:00:00
13015;18848;2;0x997E432C0D547E4B99D9097CBD6C8DE3;01/08/2003 00:00:00
13016;22288;2;0x51B5ABA8EFCC154587F7C2B0C25E6BDC;14/07/2002 00:00:00
13017;22503;2;0xDED5BCA890D8B444944E7BDEFE934E8C;20/02/2004 00:00:00
13018;18377;2;0xE75F5B61286DCE44BA9147EA6F50640F;01/10/2002 00:00:00
13019;29115;2;0xED68CEB9741DE842A7870F7D0CAAEA5A;15/07/2002 00:00:00
13020;25037;2;0x3887F9FB3F2AD149A1AC961904A78CCE;03/10/2002 00:00:00
13021;24203;2;0xE914A949969A8144A9DA2BACE93057E7;19/10/2002 00:00:00
13022;21891;2;0x8AAB470A725D7B49985A5C1BA44EFF7E;02/10/2002 00:00:00
13023;16532;2;0xAC5FC9E8095EBF42BDB7C85E92B008AC;10/03/2004 00:00:00
13024;24764;2;0xA36170089495084CB6B97E088C9C0EA0;18/10/2002 00:00:00
13025;15623;2;0xBE929899D662E8418443A16A3A1EA0FA;13/10/2002 00:00:00
13026;21361;2;0x7D61A7285F2D7842A9E1FA5EFE9B88C3;29/12/2003 00:00:00
13027;22586;2;0x9D82A902CB6F53479E5FEED74BC865BC;12/02/2004 00:00:00
13028;13510;2;0x1C20E5D9085DF444B125A88E1D9D7D49;24/06/2004 00:00:00
13029;29639;2;0x86F6CF5BC7DA414583C4BAEF1F4057BA;23/07/2002 00:00:00
13030;19702;2;0xF9C04E78E226EB4C81DC31C15383A88A;12/03/2004 00:00:00
13031;15117;2;0xDB5F982FD19B6D4EAEA69B0A828F941C;26/09/2003 00:00:00
13032;25287;2;0x1231F610A00DA349AC307714ECE23934;03/07/2002 00:00:00
13033;13467;2;0x5CA076FEA7D0CF4E8C9E93BD7BAEA7B3;20/07/2004 00:00:00
13034;25589;2;0xDDADEF850A1ECD4F8F73B8D54888006E;09/12/2003 00:00:00
13035;23403;2;0x10597209A4172C4DB8DD9C8CD57CA670;23/10/2002 00:00:00
13036;16655;2;0x89ED86CDC34ED443BF30C5B1B2FFC5FD;10/10/2002 00:00:00
13037;13301;2;0xE92C2DC2D6F00D4D8334980EAE57B6EF;30/10/2003 00:00:00
13038;21616;2;0x2498E5E47940D54688D189D825FDE646;13/10/2002 00:00:00
13039;13787;2;0xB3DDEE60468DEC48A7D7D0D4FA07A1E9;03/07/2002 00:00:00
13040;20201;2;0xDBC1D969DF7E7B4C92755AD041A55249;23/05/2004 00:00:00
13041;26718;2;0x5F60DA8E1CB55743AF30935B222BA030;06/10/2003 00:00:00
13042;25739;2;0xDA4B670798242A4DB8A3B1AE4D13A8FE;24/11/2003 00:00:00
13043;24432;2;0x4586BC8AF057E9488312F00E07D6ECDB;13/10/2003 00:00:00
13044;25425;2;0xFD5F73462EC4C1489A5EF61BDC98E0E8;25/01/2004 00:00:00
13045;23425;2;0x846C25426B158B49B0ED2E7919A774B8;12/10/2003 00:00:00
13046;26803;2;0xDC3893564B21EF43A27267FEE7725603;20/09/2003 00:00:00
13047;22764;2;0xFB3FBFB5FA526545949A696F90099C85;26/02/2004 00:00:00
13048;21856;2;0xA49160F8DAF31D478467633A257EBCC2;29/11/2003 00:00:00
13049;14941;2;0x1799C3DA53452645A22026D26FE38F3D;24/10/2002 00:00:00
13050;27018;2;0xE3742FFE0B45F14FBF2651E0CCA7CA86;21/10/2002 00:00:00
13051;26921;2;0xF0A5E996120F1A4380D643FE5DB73E58;13/10/2002 00:00:00
13052;24394;2;0x8208C81B7239DA40AF27EB8ECF6A9754;06/11/2003 00:00:00
13053;27042;2;0x04DC128E110C0D4388A70C27B221DBE3;08/09/2003 00:00:00
13054;23978;2;0x82615507511D3B4DB1156E83AC428FB1;14/06/2004 00:00:00
13055;23555;2;0x57B0FB363B3C034EB5E82B7118C026B4;16/07/2002 00:00:00
13056;29774;2;0x72735BFBFDAB3B4892BBA186E814DAF8;09/07/2002 00:00:00
13057;29181;2;0x4C60724A1162DF4FAD4FD4E74FB71CAA;09/07/2002 00:00:00
13058;15438;2;0xC87093A02F229747938742E5F73EAC4F;20/07/2002 00:00:00
13059;29594;2;0x38FA6A4EFD524E47B1FAC4349A2182F4;04/07/2002 00:00:00
13060;14511;2;0xFBCD1B3B49A9F648AFBC26AB97EF0D1D;07/07/2002 00:00:00
13061;27009;2;0xD2BE54FEF892EE4AA10CBB7BAFB42CE0;09/03/2004 00:00:00
13062;14037;2;0x81B97C237B1ABB449E0C080BE01E74EC;01/07/2002 00:00:00
13063;21148;2;0xDE7DFFF6BF071C438159CFFF95E2DCCA;11/07/2002 00:00:00
13064;13557;2;0xCAC7E99DAF61AA4D89ED474DD3CD199D;22/07/2002 00:00:00
13065;19441;2;0x13DF3EC2849CF740AAE97B203F28FB66;09/12/2003 00:00:00
13066;22313;2;0x60314450CEE86243A93D101CE15822D5;19/07/2002 00:00:00
13067;20845;2;0x83005A62AEA53D4496181181FE00A70F;22/07/2002 00:00:00
13068;18080;2;0x0377B0530426494D8FA4C33D0D36EAEA;12/07/2002 00:00:00
13069;25860;2;0x400D4009DC4B5E40A588A5FFBE513E76;17/07/2002 00:00:00
13070;20954;2;0x6822CCE1872C174E8E1DDFEC553CD1BE;19/09/2003 00:00:00
13071;26539;2;0xA0EFCACB7F496048825ABA14D519488C;29/11/2003 00:00:00
13072;28582;2;0xFF68F21EEA0C794E9F139766BB45B534;31/12/2003 00:00:00
13073;19680;2;0x8C342386DAE6C044B1859C591F566ACB;09/05/2004 00:00:00
13074;28754;2;0x56595C5F0E6E3B4BB48EAFD4C7453696;03/11/2003 00:00:00
13075;26369;2;0xC8BAB82ACC482444867DE4D82470A4C9;23/10/2002 00:00:00
13076;28151;2;0x11E91BDCCD6F44498383E5B9A3DFE979;23/10/2002 00:00:00
13077;21634;2;0xD171407B0049BA46AE03D0D8634E9E9C;24/10/2002 00:00:00
13078;17470;2;0xB0516BFB88697F4D998CFDFE7A6467D6;08/10/2002 00:00:00
13079;22287;2;0x9EFF5163AFF4B44BB94A29EA05ACA4CC;26/10/2002 00:00:00
13080;25336;2;0xD9926337F5CE4F469EE7B6964E6DD225;06/11/2002 00:00:00
13081;23272;2;0x10058E6E0A3B7F46A1FEBB70D4DC8B4E;28/11/2002 00:00:00
13082;23495;2;0x5A028E0E6C5497418A90DC09B243406E;08/11/2002 00:00:00
13083;15912;2;0x6E8C711C6242D643939EBD8306C978C8;14/07/2002 00:00:00
13084;14477;2;0xAB2ACD5F080851459F7F7AFA5016D593;11/12/2003 00:00:00
13085;27684;2;0x818724E44498924DAB3A07EF8C811966;04/07/2002 00:00:00
13086;13232;2;0xB1ABB9DA7F160743A96DA40574D7CCDD;27/07/2002 00:00:00
13087;13093;2;0xBA02FBE485038541AD057B6B8F7B4800;29/07/2002 00:00:00
13088;28238;2;0x7171E0410C5CA34E89F80F419C2A95C9;31/07/2002 00:00:00
13089;21760;2;0x83881FC0DA523A42B583D118FE0E3BC9;20/11/2002 00:00:00
13090;18154;2;0x6F1C5D762039724C842111227FCDCF10;24/12/2002 00:00:00
13091;18825;2;0x300B5FC5751EE04E950ADAD7485A7584;26/12/2002 00:00:00
13092;27508;2;0xC8E406DEB765E247855D716FD2C2D096;30/08/2003 00:00:00
13093;17424;2;0x7E234ABDF268A64FA2E41BBCDB412CFF;05/07/2002 00:00:00
13094;22299;2;0x4602B8D7E40EC246B5361D4F1C14DDE6;12/07/2004 00:00:00
13095;14200;2;0xDAB8205837F6844793D3BC5653B0F8FE;13/08/2003 00:00:00
13096;15466;2;0x8657DE28DC86F949829E56AA65977E50;17/04/2004 00:00:00
13097;22535;2;0xC093AE3F943C2D46A67873578122A1B4;10/10/2003 00:00:00
13098;22646;2;0x38941C41510B104A9D1D1E1E6A73C2E4;09/11/2003 00:00:00
13099;19389;2;0x771A1B4D75992C45B51CCD96EB7E47C1;04/11/2003 00:00:00
13100;13078;2;0xF09F02B2DDF37B48ACE71AF1AA7A919B;19/10/2003 00:00:00
13101;24305;2;0x8CB7698B53C8BA4CAC7CA9EE44228324;05/10/2003 00:00:00
13102;17152;2;0xDA1538FDD59CD4459039200E378E093C;10/10/2003 00:00:00
13103;18418;2;0xB8EB9D7D5A1CA64F8B2E4B5DA459AB25;28/12/2002 00:00:00
13104;11623;2;0x75F4CF69DDC9244693ED7BC0CBEC0C35;12/12/2002 00:00:00
13105;27972;2;0x95EF3F14B8E794478AD335D386677B0C;12/12/2002 00:00:00
13106;18738;2;0x863DD20C5109E548A14C7137164FEA88;18/12/2002 00:00:00
13107;18952;2;0xBC508ACCDA264B4489D4150BD3F99AF7;05/12/2002 00:00:00
13108;27325;2;0x013211AED4DBC3438D24276A2ADE87F5;20/12/2002 00:00:00
13109;15223;2;0x4AB3F86E7EAC5343BD4CBEA791633D18;20/12/2002 00:00:00
13110;16977;2;0x974D95B2A6AEB54F8FB9F09409EB83E5;06/12/2002 00:00:00
13111;22120;2;0xB7A743BED3D9BB4297741AC032E5EDDC;31/12/2002 00:00:00
13112;13833;2;0x27F42A25D1E5F8489AA9994DA8EA1672;12/12/2002 00:00:00
13113;12980;2;0x20513308D20CCE43AC2CABA4575D981C;17/12/2002 00:00:00
13114;14882;2;0x24D3B3C5481955428489D02BE64B2E02;02/12/2002 00:00:00
13115;15634;2;0xD301E56278E939499E9973FF3DE85869;28/12/2002 00:00:00
13116;15817;2;0x2F6483AD619931418D0B8111A7232007;15/09/2003 00:00:00
13117;12151;2;0x0032551574F5624BB77ACFBDF5F7DF9E;04/12/2002 00:00:00
13118;11858;2;0x0ED33C84E23E654DA59F0607F9625B49;24/12/2002 00:00:00
13119;22015;2;0xE89082308769474185E73D83D3BD46A5;13/12/2002 00:00:00
13120;16949;2;0x8D2DAD73A5851C4E8E9AA53E91C31828;17/08/2003 00:00:00
13121;15165;2;0xD67F5C50B225934B9F0FC204DB5209A6;08/10/2003 00:00:00
13122;17563;2;0x60E2CA8754F286499BC4C68C736BE01D;14/12/2002 00:00:00
13123;21212;2;0x06C6C4D45EF936418C6B0DD2270F0C95;16/12/2002 00:00:00
13124;12885;2;0x222310C39F322546868044F687794116;02/05/2004 00:00:00
13125;21583;2;0xA63BB992AA69E746AFC14AA891086605;20/11/2003 00:00:00
13126;12449;2;0x92409DAE5F84F24FBA06EA9DC79BB820;09/12/2002 00:00:00
13127;28483;2;0x47C3BFF8A389C5449837B41B2EFCB485;21/12/2003 00:00:00
13128;21320;2;0x3BC8604AD4C3D746B419FB8F06C1EEF8;31/12/2002 00:00:00
13129;23317;2;0xA9458895318647439356A80D91B63D88;20/12/2002 00:00:00
13130;13494;2;0x458A65AC6CF12B4A8AEF0BDF14A84B78;27/12/2002 00:00:00
13131;22476;2;0x0107B5C5DC68D74683234533D0A6E289;25/12/2002 00:00:00
13132;28253;2;0xDBC6E5A8DC2B9B4CAB6A8BBE97C399C6;10/12/2002 00:00:00
13133;13347;2;0x57DFB83AA17FF544BACCD78E1B321A96;16/12/2002 00:00:00
13134;18280;2;0x99079A9A36417C4AB7516E75D7970C7F;19/12/2002 00:00:00
13135;26156;2;0x3CDE92362E8F0A43A3BEE9EAE829D8B2;10/12/2002 00:00:00
13136;16665;2;0xB877F9B4C54190409FC4246C09B843BE;24/12/2003 00:00:00
13137;16798;2;0xE7E41AFDA20C3D479443827FE73E0CC3;27/09/2003 00:00:00
13138;24271;2;0xE2233EA6A2944B488AB3B3B85A3EDE5B;06/08/2003 00:00:00
13139;16220;2;0x4029E5531404D04DB4264286BF019348;11/12/2002 00:00:00
13140;11475;2;0x4DF17BB120061C4E80E497C64A6FC9B7;24/01/2004 00:00:00
13141;23756;2;0xB22385883D93774C80CC052D2FE86DA2;17/04/2004 00:00:00
13142;13420;2;0xFF39D846D011C14EBE6DC33B2E82989C;03/07/2002 00:00:00
13143;21358;2;0x8C8BEF14D6161245958D0FAE017B4E1B;03/02/2004 00:00:00
13144;29098;2;0x972E7169735A8C4DAC5A42F4E94897FC;07/09/2003 00:00:00
13145;11383;5;0x699722C50289BC4296F0BF4C794D2231;07/05/2004 00:00:00
13145;17945;2;0x86027F0CB3069548946ECF9A1FA91BDE;07/05/2004 00:00:00
13146;17338;2;0x338EDF984675F54483A2C620BA9AB95B;19/11/2003 00:00:00
13147;12340;2;0x5ACF2EAD6EFE984CAC7AD209FFBA4C63;08/12/2003 00:00:00
13148;27692;2;0x0D5EFB848E1FBB45993536370953281C;19/09/2003 00:00:00
13149;22881;2;0x830F15D1FB785B4E898703F1F9E6C2FD;09/10/2003 00:00:00
13150;21431;2;0xCE6178898D89BC429CC3EA945140CAC6;03/01/2004 00:00:00
13151;27005;2;0x5C88C996BF0BF44BB707B6844A01738F;06/06/2004 00:00:00
13152;12379;2;0x72B32DC53F6D4348AEE3A91EA84C9B6D;17/07/2002 00:00:00
13153;25761;2;0x2D3F32B74586FD4DBF5B38BB69071954;16/08/2003 00:00:00
13154;14562;2;0x8245B83E438CF544B82E4F7DF406B739;08/05/2004 00:00:00
13155;19394;2;0x6AA3B9CAE681834E8693A10F9FEEE529;14/09/2003 00:00:00
13156;29398;2;0x572F4891C950CE42A34EB37FCDD52844;20/12/2002 00:00:00
13157;24352;2;0x9E57D94033BBBB41907F48BC0012F108;02/03/2004 00:00:00
13158;25366;2;0x8BAD6E99756753428B21DEDC74868A20;09/08/2003 00:00:00
13159;23894;2;0xB31E5EED4C15394A8D38A05537FABB2A;28/01/2004 00:00:00
13160;22452;2;0x5CECA66766730E44AD36F699A2886570;26/12/2002 00:00:00
13161;26398;2;0x052CED2C70EAF34C9F805A6CB6345470;12/07/2002 00:00:00
13162;13498;2;0x6AA341492E4A5248AAAE4E762EFE8CC2;17/01/2004 00:00:00
13163;26315;2;0xD39762D6CD77404289E25E252EE89D82;01/12/2003 00:00:00
13164;28410;2;0x7991AECD02D2E4468E09E282E6DFAA3F;01/01/2004 00:00:00
13165;12816;2;0x2A0445613A90A047A7EDD78651EE7731;17/07/2002 00:00:00
13166;14808;2;0xBDEB3999E4FB3D44B9AA424B455DDCC8;23/09/2003 00:00:00
13167;25876;2;0x2CDA626268BF254EAC3F9AD8799BB8A4;09/05/2004 00:00:00
13168;22089;2;0x1C93C75E33D283418380BACFAB89A257;29/03/2004 00:00:00
13169;14600;2;0x318A6A5EBA5F2846859773FE9DA7FB5F;07/12/2003 00:00:00
13170;24512;2;0xFD8008EEAFA75048A9FC6AFBEC4BF867;29/09/2003 00:00:00
13171;17739;2;0x948F9CAA1E9894499E2C3B4939E37678;03/08/2003 00:00:00
13172;29866;2;0x25FCCAEF2924E5408E7A1C154C8F9842;08/04/2004 00:00:00
13173;23235;2;0xDAA49F35916CE54EBEFE47B2F0BE1F48;12/07/2002 00:00:00
13174;18041;2;0xAE02E31E3287784DBD041FFCB2841B04;20/07/2002 00:00:00
13175;26364;2;0xE6C7E38F81235E40B3BBDAF44EEA1C57;27/12/2003 00:00:00
13176;13201;2;0xB436B84F3E162643BCEDD772379D0F1E;31/07/2002 00:00:00
13177;12571;2;0x37AE5F360116F14C9059DAE753D39816;30/07/2002 00:00:00
13178;28201;2;0xEC3163376BEC644A9928D65F207B5D68;13/07/2002 00:00:00
13179;24343;2;0x9FEF787F68CE9946B76D357C02505E99;17/10/2003 00:00:00
13180;27631;2;0x379F0A652E0E544BB6D7586E42AC1DDE;15/11/2003 00:00:00
13181;24019;2;0x35008C7556F9274B9CCD5A5F41F242C5;18/09/2003 00:00:00
13182;22562;2;0x18778739A70A484CBA343EFB89972577;25/03/2004 00:00:00
13183;15789;2;0xD2426DA9E9807B4EA3422974921412BD;13/09/2003 00:00:00
13184;13163;2;0xB016DA009938824A8BCF2DD397B62367;19/04/2004 00:00:00
13185;27506;2;0xA945A5BA55B36F4A9276CAFC2B7891FD;18/09/2003 00:00:00
13186;23336;2;0x8D5C0B7B3042914485BA7DA035CC6555;10/11/2003 00:00:00
13187;26286;2;0x4CD808D46BF1124AA25BFAC1BB7818D8;01/11/2003 00:00:00
13188;27690;2;0x3E09EF0CA5F8DF4F869654235480F998;14/04/2004 00:00:00
13189;25517;2;0x0813E87B47EE854B91D9F52275134732;23/07/2002 00:00:00
13190;15460;2;0xA56196BAC0F7FE40B43F0004AE2DF1BC;13/07/2002 00:00:00
13191;20956;2;0xE289C668D25F1B4682D0FF6632C56DA6;02/03/2004 00:00:00
13192;26289;2;0x4BABE1FFD87BFE4082E24A4F37B56C08;12/05/2004 00:00:00
13193;24692;2;0x9B7D56BC31A9FB44A298B1841D886E8E;07/01/2004 00:00:00
13194;25487;2;0xD80C6C164CB5B649BFAF066876E78ADD;22/03/2004 00:00:00
13195;14526;2;0xD7558A2257D79B4F97890B7A0A98971A;11/10/2003 00:00:00
13196;17101;2;0xD39D073DDC4A724A8EE3B0835A8F5E7F;10/04/2004 00:00:00
13197;19860;2;0xD7CB97C1F9A46D43BEC6A2C9E205A28A;09/10/2003 00:00:00
13198;29369;2;0x1F7518ED387FD140A7BB3BE7560177BC;27/08/2003 00:00:00
13199;24892;2;0x6E7DB87BAB882F49A52C6013C5736DFF;01/08/2003 00:00:00
13200;21159;2;0xED4AA623F45A6F46A7ACC4D801AA7BE8;13/05/2004 00:00:00
13201;28076;2;0xF112D720DB7BDA449081F8CEA8D16DB0;17/01/2004 00:00:00
13202;27837;2;0x59B34087B665DF4E9211C5E592049399;11/07/2002 00:00:00
13203;17770;2;0x567964FBD90913488404BF5FFAB64729;31/07/2002 00:00:00
13204;18869;2;0x002A46EFB06CDA438B4FE9C111A94361;07/05/2004 00:00:00
13205;16749;2;0x35240BC434474A47BE2A29A7AB9AAD6C;22/07/2002 00:00:00
13206;22073;2;0xBEDECA7E79D34C46A48BB4B51544EC74;21/08/2003 00:00:00
13207;11642;2;0x02125D239E329445B151E86229E6DEF3;08/04/2004 00:00:00
13208;15876;2;0x435DD3775315F0458789FB00F1C23367;03/07/2002 00:00:00
13209;17924;2;0x47A91F70DC488C40850C9D05473AB4A4;03/03/2004 00:00:00
13210;15538;2;0xF2EBC779EC8CD34BAC3899B07AD68758;03/07/2002 00:00:00
13211;15433;2;0xE1B372215E0E434A97FE8032D75432A1;22/07/2004 00:00:00
13212;25149;2;0xAFFFC6111DD9A4489754220984E47AF4;30/07/2002 00:00:00
13213;19576;2;0x47C398CD4851BF4086DD4A88CC60BF4A;09/09/2003 00:00:00
13214;25944;2;0x0A405278BD6C884CB29BB0DE62CB0BF7;14/07/2002 00:00:00
13215;21393;2;0xB22A580F7B5AC54096F7F896C5C5E95B;13/02/2004 00:00:00
13216;19061;2;0xFD46CB75E8ED474B8E36D1962E9F118C;09/11/2003 00:00:00
13217;22416;2;0x53770EBD9DD2934CA75A1CC051A1E238;20/03/2004 00:00:00
13218;16387;2;0x8AF68377C8C41345BE270403E8A912D4;05/05/2004 00:00:00
13219;21934;2;0xC1AE51C55CD5B5438C9D1BC4DFB87365;07/04/2004 00:00:00
13220;19486;2;0x5D683D9B7688FC4B9D1B6A5A51EB0DDB;03/07/2002 00:00:00
13221;19934;2;0xBE0485665AAD3D48B18BC0CCC2B50636;21/07/2002 00:00:00
13222;18843;2;0x244177BA67D99949B818D35A102F94FD;23/09/2003 00:00:00
13223;26416;2;0x33EED7052D469E45AF4AE7B8572BB33D;27/04/2004 00:00:00
13224;12041;2;0xAB384B8EB40FBA478B6A35C9CF433B71;25/07/2002 00:00:00
13225;27489;2;0x87958E452D01B341A7D5FC2BD947B491;12/07/2002 00:00:00
13226;19068;2;0xCEC80DA8EBAFF942853420D79AB2DDD6;07/07/2002 00:00:00
13227;27357;2;0x2F0A448CF939204A95C4E29777ED4C5A;16/10/2003 00:00:00
13228;17109;2;0xF590317A1556AF4B9E43EB3DEFB49623;27/01/2004 00:00:00
13229;16021;2;0x9F3C2050148A004CABA611740D76F9DC;04/01/2004 00:00:00
13230;29427;2;0x64DB2EBAB9074944A70C86E9A4274CA1;17/07/2002 00:00:00
13231;16134;2;0x2ACC32ECB4750F45A43465F878FAAF93;26/10/2003 00:00:00
13232;19379;2;0xED722680DF91DB48B1A55E85F242804D;10/03/2004 00:00:00
13233;22844;2;0xFF57E9C16D41924AB424F2AC423F5929;22/08/2002 00:00:00
13234;26372;2;0x6E7C05F8A091D449BAC3CC9630580F3B;04/08/2003 00:00:00
13235;26798;2;0x1C2CA254C5B6B34084DE55EA252C06BA;22/08/2003 00:00:00
13236;15211;2;0x4524462B289ED64B8D2F98F5F3EC51F6;22/04/2004 00:00:00
13237;24921;2;0x0BFC57EAF1DAE843B0423B55D2D72F93;19/08/2002 00:00:00
13238;27319;2;0x2429C2A00ECC3C40B040B060D956B5AE;09/08/2002 00:00:00
13239;27923;2;0x3DD4CB49FFEAC042A26EB92C1C62EDA6;25/11/2003 00:00:00
13240;22680;2;0xF3FBF5C166A7244D97A104D1F614EFF7;03/03/2004 00:00:00
13241;11724;2;0x025322D38BB72B4D90038833A8304AD9;07/03/2004 00:00:00
13242;14812;2;0x32A545D181386F428887C3192A3CCAC1;11/04/2004 00:00:00
13243;20593;2;0x94ECC23305836348962F962DEED21D5A;08/08/2002 00:00:00
13244;14715;2;0x402CE962BE7FC041A5C61CF080D6AF64;12/04/2004 00:00:00
13245;25862;2;0x14A31AD4B4753440AF40011020FACCFF;08/01/2004 00:00:00
13246;19110;2;0x28CD1E1E18783E46B3EE9435B5CEEDF6;01/08/2002 00:00:00
13247;16080;2;0xCEA9E1A672BEE04594D9EAA0962CC398;16/08/2002 00:00:00
13248;20306;2;0x3DC973533B30D54F8AD893D9F92B8B7A;02/08/2002 00:00:00
13249;15584;2;0x06E4B7B9FDBE0A4DA0F82D88E87D6AC1;12/10/2003 00:00:00
13250;19579;2;0x60D955E9D5A4364FB32B31E2868EF6D0;23/08/2002 00:00:00
13251;28552;2;0x75BC06C7A1B74741BB83F6A6AC7D90E3;05/05/2003 00:00:00
13252;13826;2;0x0CD9F11541EF8F43B881441EC26F238C;14/05/2003 00:00:00
13253;13519;2;0xF08FA3681F5BDD4DB7223E2717DD666C;06/05/2003 00:00:00
13254;15093;2;0xE7984034438F4C4A846E25126D840A55;14/06/2003 00:00:00
13255;23936;2;0x974E8D30C8723F48B4D4849C6FAC7188;05/06/2003 00:00:00
13256;27059;2;0x2878F6D4CBE8C249ADA8198497806F93;16/06/2003 00:00:00
13257;21516;2;0x95BF939E496ADA48B9338D389C2D9B6A;16/07/2001 00:00:00
13258;23444;2;0xF17F33291180CE47B02E4270D68B01DD;08/07/2001 00:00:00
13259;24940;2;0x10E0956B3CA1A448ADD968F5A7C743DF;26/07/2001 00:00:00
13260;15402;2;0x5C57BA9B220A7A4B82A570EF98BA9945;20/07/2001 00:00:00
13261;29772;2;0x9ECB42E152B4804594AD4A0A1726E0C5;11/07/2001 00:00:00
13262;18524;2;0x4A97E900227F744A84F00707FCA9C070;23/09/2003 00:00:00
13263;13662;2;0x5A2406A4B0708540A052531F0C771D2B;16/05/2002 00:00:00
13264;18584;2;0x4CFD34F118882E49B2B25F8DC553271B;06/07/2001 00:00:00
13265;25970;2;0x22816C8D701BA54D80474668CAB130C8;14/07/2001 00:00:00
13266;15058;2;0x70981A7469503849A764AF434181530D;21/09/2003 00:00:00
13267;27916;2;0x36C2ECACFBE9AF4288C7F7FB8A1F7511;13/10/2003 00:00:00
13268;18836;2;0xCC72282D024F474BA514A8C8981A1843;17/08/2003 00:00:00
13269;20429;2;0xDCBB70C2CF8A9F4C97FCCA493B95D2F5;15/08/2002 00:00:00
13270;25320;2;0xF459595780A43C46A3F0449E414DC6FF;30/03/2004 00:00:00
13271;27083;2;0x1F39CB11F9292143B90AF9099D6F48D8;18/03/2004 00:00:00
13272;18899;2;0x16E31B5E2D64A94989FD6EFE0E438200;01/05/2004 00:00:00
13273;21004;2;0x181DECDCF2FC2A489CCBD2C0416D5FF7;28/08/2002 00:00:00
13274;27893;2;0xD38FD9FAD922EC43B36541340DF4CBB1;03/08/2002 00:00:00
13275;24136;2;0x54F3EB6358ADBF45A521DACBBBA6F9DB;14/08/2003 00:00:00
13276;21528;2;0x330EDF946E58A2498CB0DA37C99B80F3;06/06/2004 00:00:00
13277;26878;2;0xA7CD408C28B8D8498681627CE7EC345F;19/08/2002 00:00:00
13278;27414;2;0xADBD4908E733164488B4B15B4213A362;29/08/2002 00:00:00
13279;28816;2;0xD9D2BD2A1881D2499B84187A7E3262AE;05/08/2002 00:00:00
13280;19358;2;0x16A8F8340BCEAB41846331E2C7AED3AE;25/08/2002 00:00:00
13281;27076;2;0xA4100052FBEF2A45B8256AC0636B6397;13/07/2004 00:00:00
13282;22137;2;0x882ABFB717E8E14BB507CA8469F9F9BE;30/05/2004 00:00:00
13283;22046;2;0x49D1C3E65852D54990CE5662E7E04AC1;08/08/2002 00:00:00
